"time","rating","videoID"
78,11.8,"147_2"
80,11.8,"147_2"
82,11.8,"147_2"
84,11.8,"147_2"
86,11.8,"147_2"
88,12.7,"147_2"
90,46.775,"147_2"
92,48.2,"147_2"
94,48.2,"147_2"
96,48.2,"147_2"
98,48.2,"147_2"
100,48.2,"147_2"
102,48.2,"147_2"
104,48.2,"147_2"
2,50,"147_5"
4,50,"147_5"
6,50,"147_5"
8,50,"147_5"
10,50,"147_5"
12,50,"147_5"
14,50,"147_5"
16,50,"147_5"
18,50,"147_5"
20,50,"147_5"
22,52.125,"147_5"
24,62.75,"147_5"
26,63,"147_5"
28,63,"147_5"
30,63,"147_5"
32,61.35,"147_5"
34,50.225,"147_5"
36,50,"147_5"
38,50,"147_5"
40,54.125,"147_5"
42,52.95,"147_5"
44,53.95,"147_5"
46,65.3,"147_5"
48,65.3,"147_5"
50,65.3,"147_5"
52,65.3,"147_5"
54,65.3,"147_5"
56,65.3,"147_5"
58,65.3,"147_5"
60,65.3,"147_5"
62,65.3,"147_5"
64,65.3,"147_5"
66,65.3,"147_5"
68,65.3,"147_5"
70,65.3,"147_5"
72,65.3,"147_5"
74,65.3,"147_5"
76,65.3,"147_5"
78,65.3,"147_5"
80,68.7,"147_5"
82,69.425,"147_5"
84,49.8,"147_5"
86,49.8,"147_5"
88,49.8,"147_5"
90,49.8,"147_5"
92,45.95,"147_5"
94,44.1,"147_5"
96,53,"147_5"
98,53,"147_5"
100,53,"147_5"
102,53,"147_5"
104,53,"147_5"
106,53,"147_5"
108,53,"147_5"
110,53,"147_5"
112,53,"147_5"
114,53,"147_5"
116,53,"147_5"
118,53,"147_5"
120,54.775,"147_5"
122,67.05,"147_5"
124,67.325,"147_5"
126,52.325,"147_5"
128,63.775,"147_5"
130,54.475,"147_5"
132,49.5,"147_5"
134,49.5,"147_5"
136,49.5,"147_5"
138,49.5,"147_5"
140,49.5,"147_5"
142,49.5,"147_5"
144,49.5,"147_5"
146,49.5,"147_5"
148,49.5,"147_5"
150,49.5,"147_5"
152,49.5,"147_5"
154,49.5,"147_5"
156,49.325,"147_5"
158,59.875,"147_5"
160,62.3,"147_5"
162,62.3,"147_5"
164,62.3,"147_5"
166,62.3,"147_5"
168,62.3,"147_5"
2,50,"151_2"
4,50,"151_2"
6,49.55,"151_2"
8,41.975,"151_2"
10,36.1,"151_2"
12,34.1,"151_2"
14,27.675,"151_2"
16,27.5,"151_2"
18,27.5,"151_2"
20,27.5,"151_2"
22,27.5,"151_2"
24,27.5,"151_2"
26,24.35,"151_2"
28,22,"151_2"
30,22,"151_2"
32,22,"151_2"
34,22,"151_2"
36,22,"151_2"
38,22,"151_2"
40,22,"151_2"
42,22,"151_2"
44,22,"151_2"
46,22,"151_2"
48,22,"151_2"
2,50,"153_3"
4,50,"153_3"
6,50,"153_3"
8,50,"153_3"
10,37.875,"153_3"
12,31.5,"153_3"
14,31.425,"153_3"
16,27.025,"153_3"
18,26.325,"153_3"
20,27.2,"153_3"
22,27.2,"153_3"
24,27.2,"153_3"
26,27.2,"153_3"
28,27.2,"153_3"
30,27.2,"153_3"
32,27.2,"153_3"
34,27.2,"153_3"
36,27.2,"153_3"
38,27.2,"153_3"
40,27.2,"153_3"
42,27.2,"153_3"
44,27.2,"153_3"
46,27.2,"153_3"
48,27.2,"153_3"
50,27.2,"153_3"
52,27.2,"153_3"
54,27.2,"153_3"
56,27.2,"153_3"
58,27.2,"153_3"
60,27.2,"153_3"
62,27.2,"153_3"
64,27.2,"153_3"
2,38,"161_3"
4,38,"161_3"
6,59.5,"161_3"
8,64.5,"161_3"
10,68.65,"161_3"
12,73.15,"161_3"
14,73.3,"161_3"
16,76.65,"161_3"
18,78.5,"161_3"
20,78.3,"161_3"
22,78.3,"161_3"
24,78.3,"161_3"
26,78.4,"161_3"
28,79.725,"161_3"
30,79.5,"161_3"
32,79.5,"161_3"
34,79.5,"161_3"
36,79.5,"161_3"
38,79.5,"161_3"
40,79.6,"161_3"
42,81,"161_3"
44,81,"161_3"
46,81,"161_3"
48,81,"161_3"
50,81.025,"161_3"
52,81.3,"161_3"
54,81.3,"161_3"
56,81.3,"161_3"
58,81.7,"161_3"
60,81.5,"161_3"
62,81.5,"161_3"
64,81.5,"161_3"
66,81.5,"161_3"
68,81.5,"161_3"
70,81.7,"161_3"
72,83.2,"161_3"
74,83.2,"161_3"
76,83.2,"161_3"
78,83.2,"161_3"
80,83.2,"161_3"
82,83.9,"161_3"
84,84.325,"161_3"
86,84.25,"161_3"
88,83.6,"161_3"
90,81.5,"161_3"
92,81.5,"161_3"
94,81.5,"161_3"
96,81.5,"161_3"
98,83.275,"161_3"
100,84.7,"161_3"
102,83.8,"161_3"
104,78.9,"161_3"
106,76.975,"161_3"
108,70.7,"161_3"
110,75.15,"161_3"
112,79.2,"161_3"
114,80.45,"161_3"
116,80.5,"161_3"
118,81.475,"161_3"
120,82.8,"161_3"
122,82.8,"161_3"
124,82.8,"161_3"
126,82.8,"161_3"
128,82.8,"161_3"
130,82.8,"161_3"
132,82.8,"161_3"
134,83.2666666666667,"161_3"
2,50,"164_3"
4,50,"164_3"
6,50,"164_3"
8,50,"164_3"
10,50,"164_3"
12,50,"164_3"
14,50,"164_3"
16,50,"164_3"
18,50,"164_3"
20,50,"164_3"
22,50,"164_3"
24,50,"164_3"
26,50,"164_3"
28,50,"164_3"
30,50,"164_3"
32,50,"164_3"
34,50,"164_3"
36,50,"164_3"
38,50,"164_3"
40,50,"164_3"
42,50,"164_3"
44,50,"164_3"
46,50,"164_3"
48,50,"164_3"
50,50,"164_3"
52,50,"164_3"
54,50,"164_3"
56,50,"164_3"
58,50,"164_3"
60,50,"164_3"
62,50,"164_3"
64,50,"164_3"
66,50,"164_3"
68,50,"164_3"
70,50,"164_3"
72,50,"164_3"
74,50,"164_3"
76,50,"164_3"
78,50,"164_3"
80,50,"164_3"
82,50,"164_3"
84,50,"164_3"
86,50,"164_3"
88,50,"164_3"
90,59.825,"164_3"
92,75.175,"164_3"
94,73.5,"164_3"
96,73.5,"164_3"
98,73.5,"164_3"
100,73.5,"164_3"
102,73.5,"164_3"
104,73.5,"164_3"
106,73.5,"164_3"
108,73.5,"164_3"
110,73.5,"164_3"
112,73.5,"164_3"
114,73.5,"164_3"
116,73.5,"164_3"
118,73.5,"164_3"
120,64.625,"164_3"
122,57.7,"164_3"
124,57.7,"164_3"
126,57.7,"164_3"
128,57.7,"164_3"
130,57.7,"164_3"
132,57.7,"164_3"
134,57.7,"164_3"
136,57.7,"164_3"
138,57.7,"164_3"
140,57.7,"164_3"
142,57.7,"164_3"
144,57.7,"164_3"
146,57.7,"164_3"
148,57.7,"164_3"
150,57.7,"164_3"
152,57.7,"164_3"
154,57.7,"164_3"
156,57.7,"164_3"
158,57.7,"164_3"
160,57.7,"164_3"
162,57.7,"164_3"
164,57.7,"164_3"
166,57.7,"164_3"
168,57.7,"164_3"
170,57.7,"164_3"
172,57.7,"164_3"
174,57.7,"164_3"
176,57.7,"164_3"
2,50,"165_1"
4,50,"165_1"
6,49.6,"165_1"
8,49,"165_1"
10,48.8,"165_1"
12,46.05,"165_1"
14,45.925,"165_1"
16,40.45,"165_1"
18,34.075,"165_1"
20,33.8,"165_1"
22,33.8,"165_1"
24,35.1,"165_1"
26,40.45,"165_1"
28,36,"165_1"
30,34.7,"165_1"
32,34.675,"165_1"
34,33.825,"165_1"
36,33.7,"165_1"
38,33.7,"165_1"
40,33.7,"165_1"
42,33.7,"165_1"
44,29.375,"165_1"
46,24.5,"165_1"
48,23.7,"165_1"
50,23.7,"165_1"
52,22.5,"165_1"
54,20.85,"165_1"
56,20.3,"165_1"
58,20.3,"165_1"
60,18.925,"165_1"
62,15.125,"165_1"
64,15,"165_1"
66,15,"165_1"
68,15,"165_1"
70,15,"165_1"
72,15,"165_1"
74,13.05,"165_1"
76,16.35,"165_1"
78,32.975,"165_1"
80,42.625,"165_1"
82,46.2,"165_1"
84,43.325,"165_1"
86,31.3,"165_1"
88,31.3,"165_1"
90,30.9,"165_1"
92,29.7,"165_1"
94,26.05,"165_1"
96,24.8,"165_1"
98,25.6,"165_1"
100,32.9,"165_1"
102,22.6,"165_1"
104,21.5,"165_1"
106,20.35,"165_1"
108,17.8,"165_1"
110,17,"165_1"
112,16.9,"165_1"
2,11.725,"167_2"
4,12.95,"167_2"
6,13.2,"167_2"
8,13.2,"167_2"
10,13.2,"167_2"
12,13.2,"167_2"
14,13.2,"167_2"
16,13.2,"167_2"
18,13.2,"167_2"
20,13.2,"167_2"
22,13.125,"167_2"
24,10,"167_2"
26,9.7,"167_2"
28,9.7,"167_2"
30,9.7,"167_2"
32,3.7,"167_2"
34,2.3,"167_2"
36,2.3,"167_2"
38,2.3,"167_2"
40,2.3,"167_2"
42,2.3,"167_2"
44,2.3,"167_2"
46,2.3,"167_2"
48,2.3,"167_2"
50,2.3,"167_2"
52,2.3,"167_2"
54,2.3,"167_2"
56,2.3,"167_2"
58,2.3,"167_2"
60,2.3,"167_2"
62,2.3,"167_2"
64,2.3,"167_2"
66,2.3,"167_2"
68,2.3,"167_2"
70,2.3,"167_2"
72,2.3,"167_2"
74,2.3,"167_2"
76,2.3,"167_2"
78,2.3,"167_2"
80,2.3,"167_2"
82,2.3,"167_2"
84,2.3,"167_2"
86,2.3,"167_2"
88,2.3,"167_2"
90,2.3,"167_2"
92,2.3,"167_2"
94,2.3,"167_2"
96,2.3,"167_2"
98,2.3,"167_2"
100,2.3,"167_2"
102,2.3,"167_2"
104,2.3,"167_2"
106,2.3,"167_2"
108,2.3,"167_2"
110,2.3,"167_2"
112,2.3,"167_2"
114,2.3,"167_2"
2,50,"169_4"
4,53.65,"169_4"
6,63,"169_4"
8,63,"169_4"
10,63,"169_4"
12,63,"169_4"
14,63,"169_4"
16,63,"169_4"
18,63,"169_4"
20,63,"169_4"
22,63,"169_4"
24,63,"169_4"
26,63,"169_4"
28,63,"169_4"
30,63,"169_4"
32,63,"169_4"
34,66.425,"169_4"
36,67.3,"169_4"
38,67.3,"169_4"
40,67.3,"169_4"
42,70.225,"169_4"
44,73.8,"169_4"
46,73.8,"169_4"
48,73.8,"169_4"
50,73.8,"169_4"
52,73.8,"169_4"
54,73.8,"169_4"
56,73.8,"169_4"
58,73.8,"169_4"
60,73.8,"169_4"
62,73.8,"169_4"
64,73.8,"169_4"
66,73.8,"169_4"
68,73.8,"169_4"
70,75.375,"169_4"
72,79.2,"169_4"
74,79.2,"169_4"
76,79.2,"169_4"
78,79.2,"169_4"
80,79.2,"169_4"
82,79.2,"169_4"
84,79.2,"169_4"
86,79.2,"169_4"
88,79.2,"169_4"
90,79.2,"169_4"
92,79.2,"169_4"
94,79.2,"169_4"
96,79.2,"169_4"
98,79.2,"169_4"
100,79.2,"169_4"
102,79.2,"169_4"
104,80.1,"169_4"
2,41.975,"170_2"
4,41.875,"170_2"
6,45.75,"170_2"
8,44.025,"170_2"
10,42.3,"170_2"
12,42.3,"170_2"
14,42.3,"170_2"
16,42.3,"170_2"
18,42.3,"170_2"
20,40.8,"170_2"
22,39,"170_2"
24,46.375,"170_2"
26,51.275,"170_2"
28,54.95,"170_2"
30,48.2,"170_2"
32,46.225,"170_2"
34,49.95,"170_2"
36,52,"170_2"
38,50.3,"170_2"
40,49.725,"170_2"
42,45.125,"170_2"
44,50.325,"170_2"
46,54.85,"170_2"
48,49.5,"170_2"
2,100,"171_1"
4,87.3,"171_1"
6,57.35,"171_1"
8,49.25,"171_1"
10,49.2,"171_1"
12,49.45,"171_1"
14,52.6,"171_1"
16,55.8,"171_1"
18,55.8,"171_1"
20,55.8,"171_1"
22,55.8,"171_1"
24,55.8,"171_1"
26,55.8,"171_1"
28,55.8,"171_1"
30,55.8,"171_1"
32,55.8,"171_1"
34,55.8,"171_1"
36,55.8,"171_1"
38,55.85,"171_1"
40,57.425,"171_1"
42,58.2,"171_1"
44,58.2,"171_1"
46,58.2,"171_1"
48,58.2,"171_1"
50,66.725,"171_1"
52,86.425,"171_1"
54,86.5,"171_1"
56,86.5,"171_1"
58,86.5,"171_1"
60,86.325,"171_1"
62,77.55,"171_1"
64,71.3,"171_1"
66,71.3,"171_1"
68,71.3,"171_1"
70,70.5,"171_1"
72,66.225,"171_1"
74,66.2,"171_1"
76,88.875,"171_1"
78,100,"171_1"
80,100,"171_1"
82,100,"171_1"
84,100,"171_1"
86,100,"171_1"
88,100,"171_1"
90,100,"171_1"
92,75.075,"171_1"
94,65.3,"171_1"
96,65.3,"171_1"
98,65.3,"171_1"
100,65.3,"171_1"
102,65.3,"171_1"
104,65.3,"171_1"
106,65.3,"171_1"
108,65.3,"171_1"
110,65.3,"171_1"
112,65.3,"171_1"
114,65.3,"171_1"
116,82.425,"171_1"
118,87.3,"171_1"
120,87.3,"171_1"
122,87.3,"171_1"
124,87.3,"171_1"
126,87.3,"171_1"
128,87.3,"171_1"
130,87.3,"171_1"
2,50,"173_4"
4,50,"173_4"
6,52.05,"173_4"
8,56.275,"173_4"
10,62.275,"173_4"
12,62.5,"173_4"
14,62.5,"173_4"
16,62.5,"173_4"
18,62.5,"173_4"
20,62.5,"173_4"
22,62.5,"173_4"
24,62.75,"173_4"
26,65.725,"173_4"
28,66.5,"173_4"
30,66.5,"173_4"
32,66.5,"173_4"
34,70.275,"173_4"
36,71.2,"173_4"
38,71.2,"173_4"
40,71.2,"173_4"
42,71.2,"173_4"
44,71.2,"173_4"
46,71.2,"173_4"
48,71.2,"173_4"
50,62.45,"173_4"
52,43.125,"173_4"
54,40.225,"173_4"
56,35.35,"173_4"
58,28.7,"173_4"
60,23.8,"173_4"
62,21.55,"173_4"
64,21.2,"173_4"
66,21.2,"173_4"
68,21.2,"173_4"
70,21.2,"173_4"
72,20.475,"173_4"
74,17.5,"173_4"
76,17,"173_4"
78,17,"173_4"
80,17,"173_4"
82,17,"173_4"
84,17,"173_4"
86,17,"173_4"
88,17,"173_4"
90,18.725,"173_4"
92,19.3,"173_4"
94,19.3,"173_4"
96,16.2,"173_4"
98,16,"173_4"
100,15.575,"173_4"
102,16.2,"173_4"
104,26.525,"173_4"
106,31.7,"173_4"
108,30.975,"173_4"
110,26.275,"173_4"
112,21.8,"173_4"
2,50,"173_6"
4,50.4,"173_6"
6,54.275,"173_6"
8,55.2,"173_6"
10,55.2,"173_6"
12,42.65,"173_6"
14,37.5,"173_6"
16,37.5,"173_6"
18,37.5,"173_6"
20,40.3,"173_6"
22,58.45,"173_6"
24,60.7,"173_6"
26,60.7,"173_6"
28,60.7,"173_6"
30,60.7,"173_6"
32,62.7,"173_6"
34,68.475,"173_6"
36,78.075,"173_6"
38,80.225,"173_6"
40,84.075,"173_6"
42,94.15,"173_6"
44,89.875,"173_6"
46,100,"173_6"
48,100,"173_6"
50,100,"173_6"
52,100,"173_6"
54,100,"173_6"
56,100,"173_6"
58,100,"173_6"
60,100,"173_6"
62,100,"173_6"
64,100,"173_6"
66,100,"173_6"
68,100,"173_6"
70,100,"173_6"
72,100,"173_6"
74,100,"173_6"
76,100,"173_6"
78,100,"173_6"
80,100,"173_6"
82,100,"173_6"
84,100,"173_6"
86,100,"173_6"
88,100,"173_6"
90,100,"173_6"
92,100,"173_6"
94,100,"173_6"
2,50,"174_2"
4,48.35,"174_2"
6,42.2,"174_2"
8,42.2,"174_2"
10,42.2,"174_2"
12,42.2,"174_2"
14,42.2,"174_2"
16,42.2,"174_2"
18,42.2,"174_2"
20,42.2,"174_2"
22,42.2,"174_2"
24,42.2,"174_2"
26,39.3,"174_2"
28,25.625,"174_2"
30,24.2,"174_2"
32,24.2,"174_2"
34,24.2,"174_2"
36,24.2,"174_2"
38,24.2,"174_2"
40,30.975,"174_2"
42,41.175,"174_2"
44,41.3,"174_2"
46,41.3,"174_2"
48,41.3,"174_2"
50,40.675,"174_2"
52,36.15,"174_2"
54,36.15,"174_2"
56,40.325,"174_2"
58,47.575,"174_2"
60,50.7,"174_2"
62,51.5,"174_2"
64,51.7,"174_2"
66,51.7,"174_2"
68,51.175,"174_2"
70,43.625,"174_2"
72,46.2,"174_2"
74,61.1,"174_2"
76,71.975,"174_2"
78,77.2,"174_2"
80,77.2,"174_2"
82,77.2,"174_2"
84,77.2,"174_2"
86,77,"174_2"
88,73.05,"174_2"
90,71.625,"174_2"
92,71.2,"174_2"
2,50,"174_3"
4,50,"174_3"
6,50,"174_3"
8,50,"174_3"
10,50,"174_3"
12,54.475,"174_3"
14,61.8,"174_3"
16,61.8,"174_3"
18,61.8,"174_3"
20,61.8,"174_3"
22,69.775,"174_3"
24,83,"174_3"
26,83,"174_3"
28,83,"174_3"
30,83,"174_3"
32,83,"174_3"
34,83,"174_3"
36,83,"174_3"
38,85.1,"174_3"
40,86.525,"174_3"
42,84.275,"174_3"
44,85.225,"174_3"
46,85.3,"174_3"
48,85.45,"174_3"
50,86.225,"174_3"
52,86.95,"174_3"
54,86.7,"174_3"
56,86.7,"174_3"
58,86.7,"174_3"
60,86.7,"174_3"
62,86.7,"174_3"
64,86.7,"174_3"
66,86.7,"174_3"
68,86.7,"174_3"
70,86.7,"174_3"
72,86.7,"174_3"
74,86.7,"174_3"
76,86.7,"174_3"
78,86.7,"174_3"
80,79.225,"174_3"
82,76.25,"174_3"
84,76.625,"174_3"
86,76.7,"174_3"
88,76.7,"174_3"
90,76.7,"174_3"
92,77.125,"174_3"
94,85.85,"174_3"
96,94.65,"174_3"
98,95.375,"174_3"
100,99.475,"174_3"
102,100,"174_3"
104,100,"174_3"
106,100,"174_3"
108,100,"174_3"
110,100,"174_3"
112,100,"174_3"
114,100,"174_3"
116,100,"174_3"
2,50,"178_6"
4,50,"178_6"
6,50,"178_6"
8,46.725,"178_6"
10,40.3,"178_6"
12,40.3,"178_6"
14,40.3,"178_6"
16,40.3,"178_6"
18,40.3,"178_6"
20,40.3,"178_6"
22,40.3,"178_6"
24,40.3,"178_6"
26,42,"178_6"
28,62.075,"178_6"
30,63.5,"178_6"
32,63.5,"178_6"
34,63.5,"178_6"
36,63.5,"178_6"
38,63.95,"178_6"
40,74.7,"178_6"
42,99.875,"178_6"
44,100,"178_6"
46,100,"178_6"
48,92.075,"178_6"
50,70.65,"178_6"
52,70.225,"178_6"
54,71,"178_6"
56,71,"178_6"
58,71,"178_6"
60,71,"178_6"
62,71.375,"178_6"
64,61.575,"178_6"
66,56.2,"178_6"
68,56.2,"178_6"
70,56.2,"178_6"
72,56.2,"178_6"
74,56.2,"178_6"
76,58.15,"178_6"
78,75.5,"178_6"
80,65.9,"178_6"
82,56.3,"178_6"
84,83.125,"178_6"
86,100,"178_6"
88,100,"178_6"
90,100,"178_6"
92,100,"178_6"
94,100,"178_6"
96,94.35,"178_6"
98,72.45,"178_6"
100,28.225,"178_6"
102,20.55,"178_6"
104,21.2,"178_6"
106,21.5,"178_6"
108,21.5,"178_6"
110,21.5,"178_6"
112,27.8,"178_6"
114,46.875,"178_6"
116,49.7,"178_6"
118,49.7,"178_6"
120,59.425,"178_6"
122,66.2,"178_6"
124,59.875,"178_6"
126,50.7,"178_6"
128,50.7,"178_6"
130,50.7,"178_6"
2,50,"181_2"
4,50,"181_2"
6,50,"181_2"
8,50,"181_2"
10,50,"181_2"
12,50,"181_2"
14,50,"181_2"
16,45.275,"181_2"
18,37.3,"181_2"
20,37.3,"181_2"
22,37.3,"181_2"
24,37.3,"181_2"
26,37.3,"181_2"
28,39.175,"181_2"
30,60.55,"181_2"
32,67,"181_2"
34,67,"181_2"
36,67,"181_2"
38,67,"181_2"
40,67,"181_2"
42,67,"181_2"
44,67,"181_2"
46,67,"181_2"
48,67,"181_2"
50,74.2,"181_2"
52,79.2,"181_2"
54,79.2,"181_2"
56,79.2,"181_2"
58,79.2,"181_2"
60,79.2,"181_2"
62,79.2,"181_2"
64,79.825,"181_2"
66,86.3,"181_2"
68,86.5,"181_2"
70,86.5,"181_2"
72,86.5,"181_2"
74,86.5,"181_2"
76,86.5,"181_2"
78,86.5,"181_2"
80,86.5,"181_2"
82,86.5,"181_2"
84,86.5,"181_2"
86,86.5,"181_2"
88,86.5,"181_2"
90,86.5,"181_2"
92,86.5,"181_2"
94,86.5,"181_2"
96,88.025,"181_2"
98,88.2,"181_2"
100,88.2,"181_2"
102,88.2,"181_2"
104,88.2,"181_2"
106,88.2,"181_2"
108,88.2,"181_2"
110,88.2,"181_2"
112,88.2,"181_2"
114,88.2,"181_2"
116,88.2,"181_2"
118,88.2,"181_2"
120,88.2,"181_2"
122,88.2,"181_2"
124,88.2,"181_2"
126,88.2,"181_2"
2,50,"181_4"
4,50,"181_4"
6,50,"181_4"
8,50,"181_4"
10,50,"181_4"
12,50,"181_4"
14,50,"181_4"
16,48.3,"181_4"
18,41,"181_4"
20,40.8,"181_4"
22,40.8,"181_4"
24,40.8,"181_4"
26,40.8,"181_4"
28,40.8,"181_4"
30,40.8,"181_4"
32,38.875,"181_4"
34,35.2,"181_4"
36,35.3,"181_4"
38,59.275,"181_4"
40,78.8,"181_4"
42,78.8,"181_4"
44,78.8,"181_4"
46,78.8,"181_4"
48,78.8,"181_4"
50,78.8,"181_4"
52,78.8,"181_4"
54,78.8,"181_4"
56,78.8,"181_4"
58,78.8,"181_4"
60,78.8,"181_4"
62,78.8,"181_4"
64,56.5,"181_4"
66,35.35,"181_4"
68,35.2,"181_4"
70,35.2,"181_4"
72,35.2,"181_4"
74,35.2,"181_4"
76,35.2,"181_4"
78,35.2,"181_4"
80,35.2,"181_4"
82,35.2,"181_4"
84,35.2,"181_4"
86,35.2,"181_4"
88,35.2,"181_4"
90,32.9,"181_4"
92,29.7,"181_4"
94,29.7,"181_4"
96,29.7,"181_4"
98,29.7,"181_4"
100,29.7,"181_4"
102,29.7,"181_4"
104,29.7,"181_4"
106,29.7,"181_4"
108,29.7,"181_4"
110,29.7,"181_4"
112,29.7,"181_4"
114,29.7,"181_4"
116,29.7,"181_4"
118,29.7,"181_4"
120,29.7,"181_4"
122,29.7,"181_4"
124,29.7,"181_4"
126,29.175,"181_4"
128,23.7,"181_4"
130,23.7,"181_4"
132,23.7,"181_4"
134,23.7,"181_4"
136,23.7,"181_4"
138,23.7,"181_4"
140,23.7,"181_4"
142,23.7,"181_4"
144,23.7,"181_4"
146,22.125,"181_4"
148,19.8,"181_4"
150,19.8,"181_4"
152,19.8,"181_4"
154,19.8,"181_4"
156,19.8,"181_4"
158,19.8,"181_4"
160,19.8,"181_4"
162,19.8,"181_4"
164,19.8,"181_4"
166,19.8,"181_4"
168,19.8,"181_4"
170,19.8,"181_4"
172,19.8,"181_4"
